ID_ACCIDENTE,KM,TOTAL_HG24H,TOTAL_HL24H,TOTAL_MU24H
3457,88.115,0,2,0
3458,,0,4,0
3459,88.1,0,1,0
3460,10.83,0,1,0
3461,,0,1,0
3462,90.319,0,1,0
3463,,0,1,0
3464,89.5,2,1,1
3465,,0,1,0
3466,91.3,0,0,1
3467,91.2,0,3,0
3468,11.9,0,1,0
3469,,0,1,0
3470,,0,1,0
3471,,0,1,0
3472,,0,1,0
3473,,0,1,0
3474,,0,2,0
3475,,0,2,0
3476,,0,1,0
3477,9.0,0,1,0
3478,10.5,0,1,0
3479,,0,1,0
3480,,0,1,0
3481,,0,1,0
3482,,0,1,0
3483,92.2,0,2,0
3484,88.7,0,3,0
3485,,0,3,0
3486,,0,1,0
3487,,0,2,0
3488,88.288,0,1,0
3489,89.951,0,3,0
3490,10.8,0,1,0
3491,,0,1,0
3492,,0,1,0
3493,,0,1,0
3494,,0,1,0
3495,,0,1,0
3496,,1,0,0
3497,10.696,0,1,0
3498,,0,1,0
3499,12.0,0,1,0
3500,,0,2,0
3501,93.3,0,1,0
3502,82.0,0,4,0
3503,,0,1,0
3504,4.0,0,1,0
3505,,0,1,0
3506,90.5,0,1,0
3507,11.7,0,1,0
3508,91.25,0,1,0
3509,88.1,0,1,0
3510,92.3,0,3,0
3511,,0,1,0
3512,91.6,0,3,0
3513,83.938,0,1,0
3514,11.8,0,1,0
3515,,0,1,0
3516,,0,1,0
3517,11.8,0,1,0
3518,85.3,0,1,0
3519,11.8,0,1,0
3520,,0,4,0
3521,92.3,0,1,0
3522,4.8,0,1,0
3523,0.0,0,2,0
3524,490.0,0,1,0
3525,485.197,0,1,0
3526,487.749,0,1,0
3527,0.8,0,1,0
3528,11.997,0,3,0
3529,0.3,0,2,0
3530,0.8,0,1,0
3531,0.0,0,1,0
3532,0.0,0,2,0
3533,4.4,0,1,0
3534,0.0,0,3,0
3535,0.8,0,1,0
3536,3.3,0,1,0
3537,1.8,0,1,0
3538,2.2,0,1,0
3539,0.8,0,1,0
3540,195.752,0,2,0
3541,198.832,0,1,0
3542,195.0,0,1,0
3543,194.8,0,9,0
3544,,0,1,0
3545,,0,1,0
3546,197.1,0,3,0
3547,191.7,0,1,0
3548,41.7,0,1,0
3549,,0,2,0
3550,2.2,0,0,1
3551,2.2,0,1,0
3552,8.569,0,1,0
3553,1.9,0,1,0
3554,483.6,0,1,0
3555,483.0,0,1,0
3556,484.161,0,1,0
3557,480.2,0,1,0
3558,483.75,0,1,0
3559,484.7,1,3,0
3560,13.2,0,2,0
3561,482.223,0,1,0
3562,3.5,0,1,0
3563,4.1,0,1,0
3564,10.9,0,1,0
3565,13.96,3,0,0
3566,758.05,0,1,1
3567,54.1,0,1,0
3568,3.9,0,1,0
3569,,0,1,0
3570,,0,1,0
3571,54.45,0,1,0
3572,757.45,1,0,0
3573,9.4,0,1,0
3574,,0,1,0
3575,,0,1,0
3576,,0,2,0
3577,,0,1,0
3578,,0,2,0
3579,,0,1,0
3580,,0,2,0
3581,,0,1,0
3582,54.6,0,2,0
3583,6.5,0,6,0
3584,,0,0,1
3585,1.7,0,1,0
3586,7.7,0,2,0
3587,4.83,0,1,0
3588,56.0,1,0,0
3589,,0,1,0
3590,57.827,0,1,0
3591,,0,0,1
3592,4.0,0,0,1
3593,9.5,0,2,0
3594,52.9,0,1,0
3595,56.379,0,2,0
3596,54.145,0,1,0
3597,4.8,0,1,0
3598,7.77,0,1,0
3599,54.6,0,5,0
3600,62.269,0,2,0
3601,64.0,0,1,0
3602,64.0,0,1,0
3603,,0,0,2
3604,24.1,1,0,0
3605,56.2,0,1,0
3606,8.5,0,4,0
3607,53.0,0,1,0
3608,6.423,0,1,0
3609,6.5,1,0,0
3610,41.1,0,0,1
3611,54.1,0,4,0
3612,5.408,0,1,0
3613,58.1,0,3,0
3614,,0,0,1
3615,56.144,0,1,0
3616,8.9,0,1,0
3617,56.399,0,4,0
3618,7.85,0,1,0
3619,56.4,0,1,0
3620,62.4,0,1,0
3621,9.0,0,1,0
3622,,0,1,0
3623,,0,1,0
3624,,1,0,0
3625,,1,1,0
3626,,0,1,0
3627,1.0,1,0,0
3628,,0,1,0
3629,,0,1,0
3630,,0,2,0
3631,,0,1,0
3632,,1,0,0
3633,,1,2,0
3634,,1,1,0
3635,58.0,0,1,0
3636,,1,0,0
3637,,1,0,0
3638,,1,0,0
3639,,1,0,0
3640,,0,5,0
3641,,0,1,0
3642,,1,1,0
3643,,0,1,0
3644,,1,0,0
3645,,1,0,0
3646,,0,1,0
3647,,0,1,0
3648,,0,1,0
3649,,1,0,0
3650,,0,1,0
3651,,1,0,0
3652,,0,3,0
3653,9.0,0,1,0
3654,54.4,0,5,0
3655,,0,1,0
3656,,0,1,0
3657,,0,1,0
3658,,0,2,0
3659,,0,1,0
3660,,0,2,0
3661,,0,1,0
3662,,0,2,0
3663,,0,1,0
3664,,0,1,0
3665,,0,1,0
3666,,0,1,0
3667,,0,1,0
3668,,0,1,0
3669,7.5,0,1,0
3670,0.0,0,1,0
3671,38.3,0,1,0
3672,,0,1,0
3673,,0,1,0
3674,,0,1,0
3675,,0,2,0
3676,,0,1,0
3677,,0,1,0
3678,,0,2,0
3679,,0,1,0
3680,,0,1,0
3681,,0,1,0
3682,,0,1,0
3683,,0,1,0
3684,,0,1,0
3685,601.425,1,0,0
3686,137.818,0,1,0
3687,,0,1,0
3688,,1,0,0
3689,,0,1,0
3690,,0,1,0
3691,,1,0,0
3692,,0,1,0
3693,,1,0,0
3694,,0,1,0
3695,,0,2,0
3696,,0,1,0
3697,,0,1,0
3698,,0,1,0
3699,130.55,2,0,0
3700,657.192,0,2,0
3701,664.65,0,4,0
3702,,0,1,0
3703,,0,1,0
3704,,0,1,0
3705,,1,0,0
3706,,0,1,0
3707,,0,1,0
3708,,0,2,0
3709,,0,1,0
3710,,1,2,0
3711,,0,2,0
3712,,0,1,0
3713,,1,0,0
3714,,0,1,0
3715,2.1,0,1,0
3716,,0,1,0
3717,,0,3,0
3718,653.9,0,2,0
3719,665.0,0,7,0
3720,137.8,0,1,0
3721,663.2,0,1,0
3722,142.8,0,3,0
3723,138.0,0,1,0
3724,657.85,0,1,0
3725,2.925,0,1,0
3726,130.2,0,1,0
3727,130.9,0,1,0
3728,138.0,0,1,0
3729,,0,0,1
3730,660.2,0,3,0
3731,179.579,0,1,0
3732,180.554,0,4,0
3733,187.4,0,2,0
3734,,1,0,0
3735,1.525,0,1,0
3736,,1,0,0
3737,2.71,0,1,0
3738,,0,1,0
3739,,0,1,0
3740,168.8,0,1,0
3741,,1,0,0
3742,,0,1,0
3743,175.382,0,6,0
3744,118.717,0,1,0
3745,165.6,0,2,0
3746,191.0,0,3,0
3747,,0,4,0
3748,,0,1,0
3749,,1,0,0
3750,79.37,0,1,0
3751,42.279,0,1,0
3752,176.1,0,2,0
3753,176.4,0,1,0
3754,3.5,0,1,0
3755,,0,1,0
3756,,0,1,0
3757,,0,2,0
3758,0.2,0,1,0
3759,,0,1,0
3760,,0,2,0
3761,,1,0,0
3762,188.0,1,0,0
3763,4.0,0,0,1
3764,5.0,0,1,0
3765,177.55,0,2,1
3766,,0,1,0
3767,48.674,0,1,0
3768,,0,1,0
3769,,0,1,0
3770,,1,0,0
3771,83.85,1,1,0
3772,9.537,0,1,0
3773,,0,1,0
3774,5.485,0,1,0
3775,8.65,0,1,0
3776,7.9,0,2,0
3777,18.45,0,1,0
3778,0.1,0,1,0
3779,771.66,0,0,1
3780,,0,1,0
3781,42.8,0,1,1
3782,773.95,0,1,0
3783,42.7,0,1,0
3784,769.65,0,0,1
3785,41.3,1,0,0
3786,770.7,0,2,0
3787,39.5,0,1,0
3788,42.5,0,1,0
3789,41.27,0,1,0
3790,31.156,0,1,0
3791,30.5,0,2,0
3792,8.463,0,1,0
3793,2.8,1,0,0
3794,4.8,0,2,0
3795,0.1,0,2,0
3796,753.6,0,1,0
3797,5.5,0,2,0
3798,3.9,0,2,0
3799,2.2,0,1,0
3800,536.3,0,1,0
3801,536.55,1,1,0
3802,,0,1,0
3803,535.6,0,5,0
3804,535.0,0,1,0
3805,2.0,0,1,0
3806,534.6,0,2,0
3807,534.55,0,1,0
3808,1.2,0,0,1
86361,,0,1,0
86362,449.8,0,1,0
86363,2.3,1,0,0
86364,,1,1,0
86365,,1,0,0
86366,,1,0,0
86367,,0,1,0
86368,,0,1,0
86369,,0,5,0
86370,,0,1,0
86371,,0,3,0
86372,,0,1,0
86373,,0,2,0
86374,,0,1,0
86375,,0,2,0
86376,,0,1,0
86377,,0,2,0
86378,,0,1,0
86379,,0,1,0
86380,,0,2,0
86381,,0,1,0
86382,,0,1,0
86383,,0,1,0
86384,,0,1,0
86385,,0,1,0
86386,,0,2,0
86387,,0,2,0
86388,,0,1,0
86389,,0,1,0
86390,,0,1,0
86391,,0,1,0
86392,,0,2,0
86393,,0,1,0
86394,,2,0,0
86395,,0,1,0
86396,,0,2,0
86397,,1,0,0
86398,,0,2,0
86399,,0,1,0
86400,,0,1,0
86401,,0,1,0
86402,,0,1,0
86403,,0,1,0
86404,,0,1,0
86405,,0,1,0
86406,,0,1,0
86407,,0,2,0
86408,,0,1,0
86409,7.4,0,1,0
86410,25.5,0,1,0
86411,97.8,0,2,0
86412,,1,2,0
86413,,1,1,0
86414,,0,1,0
86415,,0,0,1
86416,,0,1,0
86417,,0,1,0
86418,,0,2,0
86419,,0,2,0
86420,,0,1,0
86421,,0,1,0
86422,,0,1,0
86423,,0,0,1
86424,208.2,0,2,0
86425,,0,1,0
86426,,0,1,0
86427,,0,1,0
86428,,0,1,0
86429,,1,0,0
86430,,0,1,0
86431,,0,2,0
86432,,0,1,0
86433,,0,1,0
86434,,0,1,0
86435,,0,1,0
86436,,0,2,0
86437,,0,1,0
86438,,1,0,0
86439,7.7,0,2,0
86440,,0,1,0
86441,,0,1,0
86442,,0,1,0
86443,,0,1,0
86444,,0,1,0
86445,,0,1,0
86446,4.0,0,1,0
86447,,0,1,0
86448,,0,1,0
86449,,0,1,0
86450,,0,1,0
86451,,0,1,0
86452,,0,1,0
86453,,0,1,0
86454,,0,1,0
86455,,0,2,0
86456,,0,1,0
86457,,0,1,0
86458,,0,1,0
86459,,0,1,0
86460,,0,1,0
86461,,0,1,0
86462,,0,1,0
86463,,0,1,0
86464,,0,1,0
86465,,0,1,0
86466,,0,1,0
86467,,0,3,0
86468,,0,1,0
86469,,0,1,0
86470,,0,1,0
86471,,0,1,0
86472,,0,1,0
86473,,0,1,0
86474,,0,1,0
86475,,0,1,0
86476,,0,1,0
86477,,0,1,0
86478,,0,1,0
86479,,0,1,0
86480,,0,1,0
86481,,0,1,0
86482,,0,1,0
86483,,0,1,0
86484,,0,1,0
86485,,0,1,0
86486,,0,1,0
86487,,0,1,0
86488,,0,1,0
86489,,0,1,0
86490,,0,2,0
86491,,0,1,0
86492,,0,1,0
86493,,0,1,0
86494,,0,1,0
86495,,0,1,0
86496,,0,1,0
86497,,1,0,0
86498,,1,0,0
86499,,0,1,0
86500,,0,2,0
86501,,0,1,0
86502,,0,2,0
86503,,0,1,0
86504,,0,1,0
86505,,0,1,0
86506,,0,1,0
86507,,0,1,0
86508,,0,1,0
86509,,0,1,0
86510,,0,1,0
86511,,0,2,0
86512,,1,0,0
86513,,0,2,0
86514,,0,1,0
86515,,0,1,0
86516,,0,1,0
86517,,0,1,0
86518,,0,1,0
86519,,1,1,0
86520,,0,1,0
86521,,0,1,0
86522,,0,1,0
86523,,0,1,0
86524,,0,2,0
86525,,0,2,0
86526,,0,2,0
86527,,0,2,0
86528,,0,1,0
86529,,1,1,0
86530,,0,2,0
86531,,1,0,0
86532,,0,1,0
86533,,0,1,0
86534,,0,3,0
86535,,0,1,0
86536,,0,2,0
86537,,0,2,0
86538,,0,1,0
86539,,0,1,0
86540,,0,1,0
86541,,0,1,0
86542,,0,1,0
86543,,0,2,0
86544,,0,1,0
86545,,0,1,0
86546,,0,1,0
86547,,0,1,0
86548,,0,1,0
86549,,0,1,0
86550,,0,1,0
86551,,0,1,0
86552,,0,1,0
86553,,0,1,0
86554,,0,1,0
86555,,0,1,0
1481,52.3,0,1,0
1482,54.296,0,2,0
1483,51.05,0,1,0
1484,12.75,1,1,0
1485,13.0,0,1,0
1486,11.9,0,1,0
1487,9.6,0,1,0
1488,7.0,0,1,0
1489,10.0,0,1,0
1490,0.0,0,1,0
1491,13.1,0,1,0
1492,10.0,0,1,0
1493,8.365,0,1,0
1494,698.499,0,3,0
1495,697.4,0,3,0
1496,698.375,0,10,0
1497,5.419,0,1,0
1498,9.6,1,0,0
1499,700.4,0,1,0
1500,5.5,1,1,0
1501,10.2,1,0,0
1502,534.653,0,1,0
1503,,0,2,0
1504,,0,4,0
1505,0.6,0,1,0
1506,10.5,0,1,0
1507,696.9,0,1,0
1508,696.655,0,1,0
1509,534.25,1,2,0
1510,696.895,0,2,0
1511,4.5,0,2,0
1512,,0,2,0
1513,4.2,0,1,0
1514,698.35,0,1,0
1515,41.2,0,1,0
1516,0.7,0,1,0
1517,,0,1,0
1518,,0,1,0
1519,12.7,0,1,0
1520,449.0,0,1,0
1521,445.7,0,1,1
1522,,0,2,0
1523,,1,0,0
1524,,2,0,0
1525,,0,1,0
1526,,1,0,0
1527,4.1,0,3,0
1528,,1,0,0
1529,2.6,0,1,0
1530,,0,1,0
1531,,0,1,0
1532,,0,1,0
1533,7.5,0,1,0
1534,4.3,0,1,0
1535,,0,1,0
1536,,0,1,0
1537,,0,1,0
1538,,1,0,0
1539,,0,1,0
1540,,0,2,0
1541,,1,0,0
1542,,0,1,0
1543,,0,1,0
1544,787.0,0,2,0
1545,,0,1,0
1546,,0,1,0
1547,,0,1,0
1548,,0,1,0
1549,,0,1,0
1550,7.9,0,1,0
1551,,0,1,0
1552,,0,1,0
1553,,0,1,0
1554,,0,1,0
1555,1.8,0,1,0
1556,,0,2,0
1557,,0,1,0
1558,12.8,0,2,0
1559,,0,1,0
1560,7.7,1,0,0
1561,,0,1,0
1562,,0,1,0
1563,,0,1,0
1564,,0,2,0
1565,,0,1,0
1566,0.45,0,1,0
1567,,0,3,0
1568,453.24,0,2,0
1569,16.4,1,2,0
1570,,0,1,0
1571,,0,1,0
1572,,0,1,0
1573,450.3,0,1,0
1574,1.4,0,1,0
1575,0.8,2,0,0
1576,,2,0,0
1577,,0,1,0
1578,,0,1,0
1579,,1,1,0
1580,,0,1,0
1581,,0,1,0
1582,0.9,0,1,0
1583,644.5,0,1,0
1584,,0,3,0
1585,,0,1,0
1586,,0,2,0
1587,,0,1,0
1588,,0,1,0
1589,,0,1,0
1590,,1,0,0
1591,,0,2,0
1592,,0,1,0
1593,0.01,0,2,0
1594,0.0,0,1,0
1595,745.6,0,1,0
1596,23.165,0,1,0
1597,22.9,0,1,0
1598,0.15,0,1,0
1599,230.458,0,1,0
1600,16.75,0,1,0
1601,,0,1,0
1602,,0,1,0
1603,1.9,0,1,0
1604,9.3,0,2,0
1605,,0,1,0
1606,,0,1,0
1607,7.9,0,1,0
1608,14.5,0,1,0
1609,491.0,0,1,0
1610,5.3,0,1,0
1611,22.3,1,3,0
1612,0.0,0,1,0
1613,235.0,0,2,0
1614,16.8,0,1,0
1615,,0,1,0
1616,238.7,0,1,0
1617,18.3,0,1,0
1618,0.0,0,5,0
1619,0.4,0,1,0
1620,238.5,0,4,0
1621,14.5,0,1,0
1622,,0,1,0
1623,8.533,0,2,0
1624,7.857,0,1,0
1625,4.9,0,2,0
1626,,1,0,0
1627,,1,0,0
1628,0.2,0,1,0
1629,,1,0,0
1630,236.61,0,1,0
1631,6.9,0,2,0
1632,16.9,0,1,0
1633,229.5,0,1,0
1634,20.7,0,2,0
1635,227.6,0,1,0
1636,4.85,0,1,0
1637,0.1,0,1,0
1638,12.5,0,1,0
1639,8.25,0,2,0
1640,,0,0,1
1641,,0,1,0
1642,9.4,1,2,0
1643,0.5,0,1,0
1644,11.4,0,1,0
1645,21.1,0,1,0
1646,0.15,0,2,0
1647,15.2,0,2,0
1648,6.0,0,2,0
1649,235.9,0,1,0
1650,6.0,0,1,0
1651,5.1,1,0,0
1652,231.55,0,2,0
1653,7.0,0,1,0
1654,5.4,0,5,0
1655,0.0,0,1,0
1656,,0,1,0
1657,,0,1,0
1658,,0,1,0
1659,16.6,0,2,0
1660,,1,0,0
1661,,0,1,0
1662,,0,1,0
1663,,0,2,0
1664,,1,0,0
1665,,1,0,0
1666,1.4,0,3,0
1667,236.5,0,1,0
1668,0.1,0,1,0
1669,0.0,0,2,0
1670,,0,2,0
1671,0.0,0,1,0
1672,9.6,0,7,0
1673,1.8,1,0,0
1674,,0,1,0
1675,,0,1,0
1676,,0,1,0
1677,16.35,0,2,0
1678,0.1,0,1,0
1679,,0,1,0
1680,13.1,0,1,0
1681,17.3,0,1,0
1682,17.5,0,2,0
1683,9.8,1,0,0
1684,16.3,0,1,0
1685,,0,0,1
1686,,0,1,0
1687,,0,1,0
1688,,0,1,0
1689,,0,2,0
1690,,0,1,0
1691,,0,1,0
1692,,0,1,0
1693,17.1,0,1,0
1694,,0,1,0
1695,,0,1,0
1696,,0,1,0
1697,,0,1,0
1698,,0,1,0
1699,,0,1,0
1700,,0,1,0
1701,19.0,0,2,0
1702,,0,1,0
1703,,0,1,0
1704,,0,1,0
1705,,0,1,0
1706,,0,1,0
1707,,0,1,0
1708,,0,2,0
1709,,0,1,0
1710,,1,0,0
1711,,0,1,0
1712,,0,1,0
1713,2.55,0,1,0
1714,,0,0,1
1715,,0,0,1
1716,,1,0,0
1717,,1,0,0
1718,2.2,0,1,0
1719,,0,1,0
1720,,0,1,0
1721,,0,1,0
1722,,0,1,0
1723,,0,1,0
1724,0.05,0,1,0
1725,16.5,0,1,0
1726,9.2,0,1,0
1727,235.0,0,3,0
1728,6.0,0,1,0
1729,0.0,0,1,0
1730,0.01,0,1,0
1731,16.1,1,1,0
1732,2.9,0,1,0
1733,14.0,0,3,0
1734,226.0,0,1,0
1735,14.0,0,2,0
1736,6.5,0,1,0
1737,226.4,0,1,0
1738,,1,0,0
1739,,1,0,0
1740,,1,0,0
1741,17.4,0,1,0
1742,14.1,0,2,0
1743,17.3,0,1,0
1744,1.1,0,1,0
1745,,0,1,0
1746,,0,0,1
1747,,1,0,0
1748,,0,1,0
1749,,0,2,0
1750,,0,1,0
1751,,0,1,0
1752,,0,2,0
1753,,0,3,0
1754,,0,1,0
1755,,0,1,0
1756,,0,1,0
1757,,0,1,0
1758,,0,1,0
1759,,0,0,1
1760,17.5,0,1,0
1761,16.0,0,1,0
1762,0.0,0,3,0
1763,1.8,0,1,0
1764,,1,0,0
1765,234.9,0,1,0
1766,8.2,0,1,0
1767,231.0,0,1,0
1768,15.3,0,1,0
1769,14.4,0,2,0
1770,12.5,0,0,1
1771,14.35,0,4,0
1772,,1,0,0
1773,,1,0,0
1774,13.2,0,1,0
1775,,0,2,0
1776,,0,2,0
1777,14.4,0,2,0
1778,,0,1,0
1779,0.1,0,1,0
1780,,0,1,0
1781,228.4,0,1,0
1782,,0,1,0
1783,,0,1,0
1784,,0,1,0
1785,,0,1,0
1786,,0,2,0
1787,13.994,0,1,0
1788,0.005,0,1,0
1789,6.1,0,1,0
1790,,0,1,0
1791,0.0,0,1,0
1792,6.5,0,1,0
1793,230.05,0,1,0
1794,1.724,0,1,0
1795,17.5,0,2,0
1796,,1,0,0
1797,,1,0,0
1798,,1,0,0
1799,,0,1,0
1800,4.85,0,1,0
1801,,0,1,0
1802,,0,2,0
1803,,0,2,0
1804,,0,1,0
1805,,0,1,0
1806,16.2,0,1,0
1807,8.1,0,1,0
1808,3.15,0,2,0
1809,,0,3,0
1810,235.7,0,1,0
1811,,0,1,0
1812,6.5,0,1,0
1813,,0,1,0
1814,,0,1,0
1815,0.001,0,1,0
1816,17.3,0,1,0
1817,16.0,0,11,0
1818,1.876,0,1,0
1819,,0,1,0
1820,,1,0,0
1821,,1,0,0
1822,,1,0,0
1823,,1,0,0
1824,,1,0,0
1825,,0,1,0
1826,,0,1,0
1827,,0,4,0
1828,,0,1,0
1829,2.6,0,1,0
1830,0.0,0,1,0
1831,,0,1,0
1832,226.6,0,1,0
1833,,0,1,0
1834,16.3,0,2,0
1835,0.5,0,1,0
1836,1.212,0,1,0
1837,8.4,0,3,0
1838,17.6,0,2,0
1839,9.569,0,1,0
1840,3.0,0,1,0
1841,0.0,0,1,0
1842,,0,2,0
1843,,0,1,0
1844,,1,0,0
1845,,1,0,0
1846,,1,0,0
1847,17.1,0,1,0
1848,236.114,0,1,0
1849,,1,0,0
1850,,1,0,0
1851,3.298,0,0,1
1852,5.4,0,1,0
1853,14.7,0,6,0
1854,14.3,0,1,0
1855,,0,2,0
1856,,0,1,0
1857,,0,2,0
1858,737.65,0,1,0
1859,,0,2,0
1860,8.2,0,1,0
1861,,0,1,0
1862,14.8,0,3,0
1863,,0,1,0
1864,,1,0,0
1865,,0,1,0
1866,1.5,0,2,0
1867,15.071,0,1,0
1868,739.2,0,1,0
1869,741.6,0,2,0
1870,11.1,0,1,0
1871,9.1,0,1,0
1872,3.457,0,1,0
1873,8.2,1,0,1
1874,8.7,1,1,0
1875,737.0,1,0,0
1876,,0,0,1
1877,13.2,0,1,0
1878,,1,0,0
1879,,0,1,0
1880,,1,1,0
1881,4.0,0,1,0
1882,57.9,0,1,0
1883,,0,2,0
1884,,0,1,0
1885,14.8,0,1,0
1886,,0,1,0
1887,1.7,0,1,0
1888,162.8,3,0,0
1889,168.7,1,0,0
1890,164.2,0,1,0
1891,164.0,3,2,0
1892,160.85,0,1,0
1893,2.526,0,1,0
1894,2.205,0,1,0
1895,164.0,0,1,0
1896,164.8,0,2,0
1897,,0,1,0
1898,,0,1,0
1899,,1,0,0
1900,161.3,0,1,0
1901,,0,1,0
1902,2.7,0,2,0
1903,,0,1,0
1904,,1,0,0
1905,639.5,0,2,0
1906,10.5,1,0,0
1907,6.5,0,1,0
1908,8.471,0,1,0
1909,5.0,0,1,0
1910,3.954,0,1,0
1911,5.5,0,2,0
1912,5.744,0,2,0
1913,5.0,0,1,0
1914,,0,1,0
1915,86.0,0,1,0
1916,7.5,1,0,0
1917,1.1,0,1,0
1918,1.651,0,2,0
1919,12.848,0,1,0
1920,,0,1,0
1921,,0,1,0
1922,,0,1,0
1923,,0,2,0
1924,,0,1,0
1925,,0,1,0
1926,4.05,0,1,0
1927,,0,1,0
1928,,0,1,0
1929,,0,1,0
1930,,0,1,0
1931,,0,2,0
1932,,1,0,0
1933,,1,0,0
1934,,0,1,0
1935,,0,1,0
1936,2.823,0,1,0
1937,4.1,0,1,0
1938,7.9,0,1,0
1939,,0,1,0
1940,,0,1,0
1941,,0,1,0
1942,1.743,0,1,0
1943,,0,1,0
1944,,0,1,0
1945,,0,1,0
1946,,0,2,0
1947,1.0,0,1,0
1948,12.7,0,1,0
1949,17.95,2,3,0
1950,23.475,0,0,1
1951,22.501,0,1,0
1952,,0,1,0
1953,,0,1,0
1954,36.0,0,1,0
1955,13.0,0,1,0
1956,24.8,0,1,0
1957,24.817,0,1,0
1958,7.9,0,1,0
1959,8.537,0,1,0
1960,4.3,0,1,0
1961,6.938,0,1,0
1962,5.5,0,1,0
1963,7.5,0,1,0
1964,5.5,0,1,0
1965,6.2,0,1,0
1966,6.7,0,1,0
1967,10.35,0,1,0
1968,,0,2,0
1969,11.6,0,1,0
1970,3.419,0,1,0
1971,3.065,0,1,0
1972,4.8,1,0,0
1973,,0,1,0
1974,,0,1,0
1975,,0,1,0
1976,,0,1,0
1977,,0,1,0
1978,,0,1,0
1979,49.1,0,1,0
1980,,1,0,0
1981,,0,1,0
1982,,0,1,0
1983,49.1,0,1,0
1984,,0,1,0
1985,,0,1,0
1986,49.1,0,1,0
1987,,0,1,0
1988,,0,2,0
1989,,0,1,0
1990,,0,1,0
1991,,0,1,0
1992,,0,2,0
1993,1.2,0,1,0
1994,,0,1,0
1995,,1,0,0
1996,648.0,1,0,0
1997,,0,1,0
1998,,0,1,0
1999,145.1,0,1,0
2000,7.4,0,1,0
2001,,0,1,0
2002,,0,1,0
2003,,1,0,0
2004,,0,2,0
2005,,0,1,0
2006,,0,1,0
2007,,0,1,0
2008,,0,1,0
2009,,0,1,0
2010,,0,1,0
2011,,0,1,0
2012,,1,0,0
2013,,1,0,0
2014,,0,1,0
2015,145.0,1,2,0
2016,,0,5,0
2017,,0,1,0
2018,,0,1,0
2019,,0,1,0
2020,,1,0,0
2021,1.75,0,1,0
2022,,0,1,0
2023,,0,1,0
2024,,0,1,0
2025,,0,1,0
2026,,1,0,0
2027,,0,1,0
2028,,0,1,0
2029,,0,1,0
2030,,0,1,0
2031,,0,1,0
2032,,1,0,0
2033,,0,1,0
2034,,0,1,0
2035,,0,1,0
2036,,0,2,0
2037,,0,1,0
2038,1.0,1,0,0
2039,,0,1,0
2040,,0,1,0
2041,,0,1,0
2042,648.1,0,1,0
2043,,0,1,0
2044,,0,1,0
2045,,0,2,0
2046,,1,0,0
2047,,0,1,0
2048,,0,1,0
2049,,0,1,0
2050,,0,1,0
2051,,0,1,0
2052,,0,1,0
2053,,0,1,0
2054,,0,1,0
2055,648.4,1,0,0
2056,,0,1,0
2057,,0,1,0
2058,,0,1,0
2059,,0,1,0
2060,,0,1,0
2061,50.3,0,1,0
2062,145.0,1,0,0
2063,,0,1,0
2064,,0,1,0
2065,,0,1,0
2066,,0,1,0
2067,,0,1,0
2068,,0,1,0
2069,,0,1,0
2070,,0,1,0
2071,,0,1,0
2072,,0,1,0
2073,,0,1,0
2074,,0,1,0
2075,49.75,0,1,0
2076,,0,1,0
2077,,0,1,0
2078,49.75,0,1,0
2079,151.9,0,2,0
2080,,0,1,0
2081,,0,1,0
2082,,0,1,0
2083,,0,2,0
2084,,0,2,0
2085,,0,1,0
2086,,0,1,0
2087,,0,1,0
2088,,0,1,0
2089,,0,1,0
2090,,0,1,0
2091,,0,1,0
2092,,0,1,0
2093,,0,1,0
2094,,0,1,0
2095,,0,1,0
2096,,0,1,0
2097,,0,1,0
2098,,0,1,0
2099,,0,1,0
2100,,0,1,0
2101,,0,2,0
2102,,0,1,0
2103,,0,1,0
2104,,0,1,0
2105,,0,1,0
2106,,0,1,0
2107,145.147,0,1,0
2108,,0,0,1
2109,,1,0,0
2110,,0,1,0
2111,,0,1,0
2112,,0,1,0
2113,,0,1,0
2114,,0,1,0
2115,48.9,0,1,0
2116,146.883,0,1,0
2117,,0,1,0
2118,,0,1,0
2119,,0,1,0
2120,,0,1,0
2121,,0,1,0
2122,,0,1,0
2123,,1,0,0
2124,,0,2,0
2125,,0,1,0
2126,,0,1,0
2127,,0,1,0
2128,,0,1,0
2129,,0,1,0
2130,,0,1,0
2131,,0,1,0
2132,,0,1,0
2133,,1,0,0
2134,,0,1,0
2135,,0,2,0
2136,,0,1,0
2137,,0,1,0
2138,,0,2,0
2139,,0,2,0
2140,,0,1,0
2141,,0,2,0
2142,,0,1,0
2143,,0,1,0
2144,,0,1,0
2145,,0,1,0
2146,,0,1,0
2147,,0,1,0
2148,,0,1,0
2149,,0,1,0
2150,,0,1,0
2151,,0,1,0
2152,,0,1,0
2153,,0,1,0
2154,,0,1,0
2155,,0,1,0
2156,,0,1,0
2157,,0,1,0
2158,,0,1,0
2159,,0,1,0
2160,,0,1,0
2161,,1,0,0
2162,,0,1,0
2163,,0,1,0
2164,,0,1,0
2165,,0,1,0
2166,,1,0,0
2167,49.5,0,1,0
2168,,0,3,0
2169,,0,1,0
2170,,0,1,0
2171,,0,1,0
2172,,0,1,0
2173,,0,1,0
2174,,0,1,0
2175,50.1,0,1,0
2176,,0,1,0
2177,,0,1,0
2178,,0,1,0
2179,148.0,0,2,0
2180,,0,1,0
2181,,0,1,0
